"screen_name","text","stripped_text2"
"amritanshu700","I always value a good zoom camera on a phone over a useless ultrawide camera. The Samsung Galaxy S22 Ultra gives me a superb one to play with. Have a look at these 30x zoom samples. Magic.

#SamsungGalaxyS22Ultra https://t.co/Wy4R7y28XA","I always value a good zoom camera on a phone over a useless ultrawide camera. The Samsung Galaxy S22 Ultra gives me a superb one to play with. Have a look at these 30x zoom samples. Magic.

#SamsungGalaxyS22Ultra https://t.co/Wy4R7y28XA"
"poornapalla7","@nanistechlogic @YouTube Super Samsung Galaxy S22 Ultra Unboxing <U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C> Thankyou So Much Nanigaru<U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F>","@nanistechlogic @YouTube Super Samsung Galaxy S22 Ultra Unboxing <U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C> Thankyou So Much Nanigaru<U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F>"
"AllAboutCarsYT","Just completed watching @Mrwhosetheboss's 10 Million special video! It's insane! Giving away 10 iPhones 13 and 10 Samsung S22 ultra! 20 Playstation 5 with custom cover! 30 Nintendo switch are you kidding me? Sir? And 100 T-Sirts! What? Once again congrates!","Just completed watching @Mrwhosetheboss's 10 Million special video! It's insane! Giving away 10 iPhones 13 and 10 Samsung S22 ultra! 20 Playstation 5 with custom cover! 30 Nintendo switch are you kidding me? Sir? And 100 T-Sirts! What? Once again congrates!"
"Aadymemon","Samsung's newly launched phones Galaxy S22, S22 plus and S22 ultra are the role model devices for the year!!
@SamsungPakistan #GalaxyS22","Samsung's newly launched phones Galaxy S22, S22 plus and S22 ultra are the role model devices for the year!!
@SamsungPakistan #GalaxyS22"
"ExertisUK","Make every job epic. Samsung’s 2022 flagship device, the Galaxy S22 Ultra, has an unrivalled display matched with the ultimate HDR performance for an uninterrupted workspace. 

Available now: https://t.co/f8ejvWTQbJ https://t.co/Ruof8Y8dJ1","Make every job epic. Samsung’s 2022 flagship device, the Galaxy S22 Ultra, has an unrivalled display matched with the ultimate HDR performance for an uninterrupted workspace. 

Available now: https://t.co/f8ejvWTQbJ https://t.co/Ruof8Y8dJ1"
"AayushDabhade12","@SuperSaf Samsung S22 ultra is best","@SuperSaf Samsung S22 ultra is best"
"misskeela","Thinking about getting the new S22 Ultra. Hmm??? #Samsung #Verizon #ThereGoesMyMoney","Thinking about getting the new S22 Ultra. Hmm??? #Samsung #Verizon #ThereGoesMyMoney"
"news18dotcom","Samsung Galaxy S22 Ultra is the first phone in the lineup to get the S Pen as the company looks to replace the Galaxy Note series with this premium device.

#s22ultra #SamsungGalaxyS22 #S22Series 
@aadee_ram writes.

https://t.co/hNUBycb2H3","Samsung Galaxy S22 Ultra is the first phone in the lineup to get the S Pen as the company looks to replace the Galaxy Note series with this premium device.

#s22ultra #SamsungGalaxyS22 #S22Series 
@aadee_ram writes.

https://t.co/hNUBycb2H3"
"savagemonkey304","@Mrwhosetheboss @YouTube @YouTubeCreators plz enter me in the giveaway i really need an ps5 samsung S22 ultra a nintendo oled and an iphone i am not greedy or anything but i need them because they are birthday gifts for my whole family plz i beg you plz plz plz","@Mrwhosetheboss @YouTube @YouTubeCreators plz enter me in the giveaway i really need an ps5 samsung S22 ultra a nintendo oled and an iphone i am not greedy or anything but i need them because they are birthday gifts for my whole family plz i beg you plz plz plz"
"CeballosJhei31","@Mrwhosetheboss Hope I get picked for the samsung galaxy s22 ultra with a cool @dbrand skin, love your content Arun, more love from the Philippines And I am a long time samsung smartphone user  more power and happy 10 mill subs","@Mrwhosetheboss Hope I get picked for the samsung galaxy s22 ultra with a cool @dbrand skin, love your content Arun, more love from the Philippines And I am a long time samsung smartphone user  more power and happy 10 mill subs"
"Korruptedfn","Follow @Mrwhosetheboss @MKBHD @dbrand 

x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3
x 100 Handcrafted T-Shirts
#Giveaway #Giveaways #iPhone13 #GiveawayNFT #NintendoSwitch #airpodspro","Follow @Mrwhosetheboss @MKBHD @dbrand 

x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3
x 100 Handcrafted T-Shirts
#Giveaway #Giveaways #iPhone13 #GiveawayNFT #NintendoSwitch #airpodspro"
"Mani90827124","Samsung S22 Ultra Vs S22 Plus Comparison | S22 Ultra Vs S22 Plus Speed T... https://t.co/XoJsEmcRTe via @YouTube","Samsung S22 Ultra Vs S22 Plus Comparison | S22 Ultra Vs S22 Plus Speed T... https://t.co/XoJsEmcRTe via @YouTube"
"SPORTSCIRCUSINT","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/gsqkSKA7rB https://t.co/c5OdIAz2y0","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/gsqkSKA7rB https://t.co/c5OdIAz2y0"
"jazzdrummer420","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/3qC59I06IO","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/3qC59I06IO"
"theluckyman","Business Insider - Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/HegMXe0v0X https://t.co/I8tKYwPf1D","Business Insider - Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/HegMXe0v0X https://t.co/I8tKYwPf1D"
"tellmetimes","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/KyPDf5vJG9","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/KyPDf5vJG9"
"ManLeeHood","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/JN0OHrBeTi","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/JN0OHrBeTi"
"smorffer","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/5Qk46iECEG (#Siguemeytesigo) (#Followback) (#News) (#SDV)","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/5Qk46iECEG (#Siguemeytesigo) (#Followback) (#News) (#SDV)"
"OfficialMEW112","It was so nice streaming on #twitch again last night. It has been a hot minute since I did it. Sad thing is I caught a shiny Cubone before I started streaming. Loving this Samsung S22 Ultra #PokemonGo #Pokemon #twitchstreamer","It was so nice streaming on #twitch again last night. It has been a hot minute since I did it. Sad thing is I caught a shiny Cubone before I started streaming. Loving this Samsung S22 Ultra #PokemonGo #Pokemon #twitchstreamer"
"InsiderReviews","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/NXgZf5DPLy","Samsung's Galaxy S22 Ultra is the best Android phone you can buy right now, thanks to a stellar four-camera system that offers a wide range of photo options https://t.co/NXgZf5DPLy"
"TimTimmullin6","@Samsung What phone is better? The S22 Plus? Or the S21 5G Ultra? And why is the Newer one So Much Cheaper than the older one?","@Samsung What phone is better? The S22 Plus? Or the S21 5G Ultra? And why is the Newer one So Much Cheaper than the older one?"
"teeradets","Samsung Galaxy S22 Ultra survives JerryRigEverything’s scratch and bend test https://t.co/aO1aiwgPh0 via @gsmarena_com","Samsung Galaxy S22 Ultra survives JerryRigEverything’s scratch and bend test https://t.co/aO1aiwgPh0 via @gsmarena_com"
"Muhabarishaji","Samsung Galaxy S22 Ultra Survives JerryRigsEverything Test, Passes Bend Test Gracefully https://t.co/6J2qv4iYqM","Samsung Galaxy S22 Ultra Survives JerryRigsEverything Test, Passes Bend Test Gracefully https://t.co/6J2qv4iYqM"
"holisheeett","I couldn't believe this 
@Mrwhosetheboss 
 
@MKBHD 
 
@dbrand 
 
x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3

Not only, they are all pre-installed with D-Brand's skin!","I couldn't believe this 
@Mrwhosetheboss 
 
@MKBHD 
 
@dbrand 
 
x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3

Not only, they are all pre-installed with D-Brand's skin!"
"sunbrk","Ooredoo Maldives opens pre-orders for Samsung S22 Ultra on Moolee
https://t.co/3Hgzs24Yyw","Ooredoo Maldives opens pre-orders for Samsung S22 Ultra on Moolee
https://t.co/3Hgzs24Yyw"
"KaptinAmreeka","@FutureTechno5 @SamsungCanada Its giving me 5 to 6 hrs SOT max as well. The battery on Pixel 6 Pro was amazing. I would be running QHD &amp; 120Hz on Pixel 6 Pro and same settings on S22 Ultra. Why Samsung, any explanation for this shitty battery life?","@FutureTechno5 @SamsungCanada Its giving me 5 to 6 hrs SOT max as well. The battery on Pixel 6 Pro was amazing. I would be running QHD &amp; 120Hz on Pixel 6 Pro and same settings on S22 Ultra. Why Samsung, any explanation for this shitty battery life?"
"TargetYoutube","Samsung Galaxy A83 (5G) 2022 - SPIRTUAL Galaxy S22 Ultra
https://t.co/EHgrelR8Bk
<U+25BA>Get Samsung Products Here: https://t.co/uvNAsiUZJK <U+25C4>

#GalaxyA83 #SamsungGalaxyA835 #GalaxyA835G #Samsung #Galaxy #A83 #Spirtual #GalaxyS22Ultra","Samsung Galaxy A83 (5G) 2022 - SPIRTUAL Galaxy S22 Ultra
https://t.co/EHgrelR8Bk
<U+25BA>Get Samsung Products Here: https://t.co/uvNAsiUZJK <U+25C4>

#GalaxyA83 #SamsungGalaxyA835 #GalaxyA835G #Samsung #Galaxy #A83 #Spirtual #GalaxyS22Ultra"
"prathapgtech","First In Malayalam. Galaxy S22 Ultra Unboxing.
https://t.co/pzgoER3mD3
#Samsung #GalaxyS22Ultra https://t.co/YoLcyuv6du","First In Malayalam. Galaxy S22 Ultra Unboxing.
https://t.co/pzgoER3mD3
#Samsung #GalaxyS22Ultra https://t.co/YoLcyuv6du"
"TamilTechOffici","KING IS BACK ? <U+0001F451> Samsung Galaxy S22 Ultra<U+26A1><U+26A1> Unboxing &amp; First Impression || SD 8 gen 1 in INDIA

https://t.co/Mx4wT5qes1
https://t.co/Mx4wT5qes1

#Sakthimaan Video la Parunga #TTfamily https://t.co/DE2Avwg5hc","KING IS BACK ? <U+0001F451> Samsung Galaxy S22 Ultra<U+26A1><U+26A1> Unboxing &amp; First Impression || SD 8 gen 1 in INDIA

https://t.co/Mx4wT5qes1
https://t.co/Mx4wT5qes1

#Sakthimaan Video la Parunga #TTfamily https://t.co/DE2Avwg5hc"
"DigitallyBones","Samsung has really done a nice job with the Galaxy S22 Ultra, no wonder it is their best Galaxy launch of all time. This is the flagship phone they have been trying to build for at least four years now since the S8. And good on bringing the Snapdragon version in India.","Samsung has really done a nice job with the Galaxy S22 Ultra, no wonder it is their best Galaxy launch of all time. This is the flagship phone they have been trying to build for at least four years now since the S8. And good on bringing the Snapdragon version in India."
"DigitallyBones","Samsung’s latest hotness. The incredible Galaxy S22 Ultra - it’s the phone for android geeks. Review coming soon. @SamsungNewsIN https://t.co/T2StvOUQG7","Samsung’s latest hotness. The incredible Galaxy S22 Ultra - it’s the phone for android geeks. Review coming soon. @SamsungNewsIN https://t.co/T2StvOUQG7"
"Tanhatahreem","Such a huge giveaway you guys! @Mrwhosetheboss @MKBHD @dbrand 
x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3
x 100 Handcrafted T-Shirts
Not only, they are all pre-installed with D-Brands!","Such a huge giveaway you guys! @Mrwhosetheboss @MKBHD @dbrand 
x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3
x 100 Handcrafted T-Shirts
Not only, they are all pre-installed with D-Brands!"
"SAKYOUTUBE","Samsung Galaxy A83 (5G) 2022 - SPIRTUAL Galaxy S22 Ultra
https://t.co/lpjXZMPIXe
<U+25BA>Get Samsung Products Here: https://t.co/21jiBlZiHm <U+25C4>

#GalaxyA83 #SamsungGalaxyA835 #GalaxyA835G #Samsung #Galaxy #A83 #Spirtual #GalaxyS22Ultra","Samsung Galaxy A83 (5G) 2022 - SPIRTUAL Galaxy S22 Ultra
https://t.co/lpjXZMPIXe
<U+25BA>Get Samsung Products Here: https://t.co/21jiBlZiHm <U+25C4>

#GalaxyA83 #SamsungGalaxyA835 #GalaxyA835G #Samsung #Galaxy #A83 #Spirtual #GalaxyS22Ultra"
"TechnicallyTee","<U+0001F6A8> NEW VIDEO ALERT <U+0001F6A8> 

@latercase 
@UnboxTherapy 

Samsung Galaxy S22 Ultra Latercase Cyber Edition Review! MINIMALIST PERFECTION!

https://t.co/TPKXuIOVPi

RTs are appreciated! <U+0001F4AA><U+0001F3FD> https://t.co/uapyFnOaIv","<U+0001F6A8> NEW VIDEO ALERT <U+0001F6A8> 

@latercase 
@UnboxTherapy 

Samsung Galaxy S22 Ultra Latercase Cyber Edition Review! MINIMALIST PERFECTION!

https://t.co/TPKXuIOVPi

RTs are appreciated! <U+0001F4AA><U+0001F3FD> https://t.co/uapyFnOaIv"
"beebomco","Samsung Galaxy S22 Ultra: Burning Questions Answered!
New Video: https://t.co/qhqq4JhBgA
#GalaxyS22Ultra https://t.co/0AaE3ecut1","Samsung Galaxy S22 Ultra: Burning Questions Answered!
New Video: https://t.co/qhqq4JhBgA
#GalaxyS22Ultra https://t.co/0AaE3ecut1"
"BlunozeSon","@EE hi there. I recently upgraded to Samsung S22 Ultra. But now my BT log in isn't working on devices that are not my phone? I pay the big screen extra? Please advise. Thank you","@EE hi there. I recently upgraded to Samsung S22 Ultra. But now my BT log in isn't working on devices that are not my phone? I pay the big screen extra? Please advise. Thank you"
"sabbir4world","@Mrwhosetheboss is giving away with @MKBHD @dbrand 

x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3
x 100 Handcrafted T-Shirts

If your are interested, feel free to join in and give me luv","@Mrwhosetheboss is giving away with @MKBHD @dbrand 

x 10 iPhone 13 Pro Max
x 10 Samsung Galaxy S22 Ultra
x 20 PlayStation 5
x 30 OLED Nintendo Switch
x 50 D-Brand Grip Cases 
x 80 AirPods 3
x 100 Handcrafted T-Shirts

If your are interested, feel free to join in and give me luv"
